Size,Nama Gambar,Mean Red,Variance Red,Standar Deviation Red,Skewness Red,Kurtosis Red,Mean Green,Variance Green,StandarDeviation Green,Skewness Green,Kurtosis Green,Mean Blue,Variance Blue,Standar Deviation Blue,Skewness Blue,Kurtosis Blue,Mean Hue,Variance Hue,Standar Deviation Hue,Skewness Hue,Kurtosis Hue,Mean Saturation,Variance Saturation,Standar Deviation Saturation,Skewness Saturation,Kurtosis Saturation,Mean Value,Variance Value,Standar Deviation Value,Skewness Value,Kurtosis Value,Tingkat Kematangan
7,  SC 5.4.JPG, 55.02141716, 1329.89144116, 36.46767716, 0.88716016, 0.18850216, 64.82570816, 1204.42565816, 34.70483616, 0.79962416, 0.21760616, 32.68418416, 644.28201016, 25.38271116, 1.62777016, 3.05962016,  45.16255316, 240.02923916, 15.49287716, 0.11039716, -0.76511416, 135.97994316, 2048.79210316, 45.26358516, 0.25345816, -0.53166416, 67.02717016, 1293.73707616, 35.96855716, 0.73145516, -0.00870416, 5
7,  SC 5.5.JPG, 54.49469416, 921.14736216, 30.35041016, 0.96171716, 0.80139616, 63.32565016, 916.30419416, 30.27051716, 0.87481116, 0.68505916, 33.92183316, 631.74771916, 25.13459216, 1.48285716, 2.74457516,  43.28347616, 235.01879816, 15.33032316, 0.57808216, 0.20413116, 131.26194316, 2443.45416216, 49.43130816, 0.09703116, -0.80926816, 65.04722716, 950.29680616, 30.82688416, 0.82252816, 0.50943516, 5
7,  SC 5.6.JPG, 63.92280516, 1478.56622416, 38.45212916, 0.47556716, -0.56513116, 70.43522416, 1171.10906516, 34.22147116, 0.43065616, -0.23284016, 23.33427916, 651.43252716, 25.52317616, 1.82724916, 4.03827516,  37.92276616, 209.63614816, 14.47881716, 0.68313116, -0.13674416, 182.72581316, 2889.07128516, 53.75008216, -0.47937716, -0.75886916, 75.27768516, 1307.17368516, 36.15485716, 0.32881816, -0.49682516, 5
7,  SC 5.8.JPG, 63.57076216, 1286.71246716, 35.87077516, 0.58575316, -0.26788116, 74.29160016, 1196.28564216, 34.58736216, 0.47544716, -0.25742916, 38.86065216, 853.80072416, 29.21986916, 1.22738916, 1.44160816,  43.49745416, 232.50787516, 15.24820916, 0.41424516, -0.29413516, 136.07167616, 2356.89776216, 48.54789116, 0.11909916, -0.68006816, 76.55105516, 1255.43989316, 35.43218716, 0.41346816, -0.39967816, 5
7,  SC 5.9.JPG, 57.85746516, 1169.95476716, 34.20460216, 0.93359316, 0.69063916, 69.13448916, 1140.44836616, 33.77052516, 0.84883616, 0.52832916, 33.94146216, 743.40542016, 27.26546216, 1.57114216, 2.99189716,  42.63501416, 197.15380516, 14.04114716, 0.35051816, -0.25400716, 144.47576516, 2188.63642416, 46.78286516, -0.02874816, -0.75415316, 70.96525116, 1175.32733216, 34.28304716, 0.79342916, 0.36611516, 5
8,  SC 0.1.JPG, 34.86893116, 755.36679016, 27.48393716, 1.38667416, 1.84316816, 40.27236016, 907.61317616, 30.12661916, 1.33700616, 1.75390516, 29.58125716, 628.59931116, 25.07188316, 1.71179116, 3.31817016,  53.90212616, 499.33458616, 22.34579616, 0.57041616, 0.31747916, 79.34749516, 1826.14566616, 42.73342616, 0.75183816, 0.18797116, 40.69763316, 915.52145216, 30.25758516, 1.31825516, 1.67550416, 0
8,  SC 0.10.JPG, 29.14078616, 726.30001116, 26.94995416, 1.45679216, 1.91859716, 37.22019716, 962.98630116, 31.03202116, 1.15949916, 0.86610316, 26.76052416, 603.59681216, 24.56820716, 1.58987516, 2.74546216,  59.30606016, 534.15230116, 23.11173516, -0.03156916, 0.33813316, 88.79570116, 1691.88603816, 41.13254216, 0.53221916, 0.53961316, 37.49924216, 967.30512816, 31.10152916, 1.14798616, 0.82739716, 0
8,  SC 0.11.JPG, 40.36370316, 964.47227816, 31.05595416, 1.21250916, 1.24242416, 46.52544016, 1156.98597116, 34.01449616, 1.13175616, 1.06661616, 36.07587416, 820.57785516, 28.64573016, 1.46852516, 2.40181716,  57.32296816, 540.81293116, 23.25538516, 0.30002516, -0.19800016, 69.77797616, 1407.94790516, 37.52263216, 0.94362816, 0.81369816, 46.95300716, 1162.65125516, 34.09767216, 1.11310016, 1.00828616, 0
8,  SC 0.12.JPG, 37.05923716, 836.30707216, 28.91897416, 1.35018316, 1.76776316, 43.38850216, 1016.56168516, 31.88356416, 1.26343116, 1.50265816, 33.70626216, 719.75562516, 26.82826216, 1.58600216, 2.92903116,  59.16449616, 503.46707016, 22.43807216, 0.25447216, -0.10199716, 70.05974316, 1350.90418916, 36.75464916, 0.83430516, 0.52899416, 43.72663016, 1022.58129516, 31.97782516, 1.24744616, 1.43973616, 0
8,  SC 0.13.JPG, 34.38519816, 882.57034516, 29.70808616, 1.52369816, 2.40298316, 45.50375116, 1226.47140616, 35.02101416, 1.26242316, 1.42575916, 30.92163916, 893.50975816, 29.89163416, 1.67604216, 2.86621916,  56.55591416, 296.48842916, 17.21883916, 0.25703216, 0.18135416, 104.72717416, 2395.50400516, 48.94388616, 0.70724316, -0.00145116, 45.72149916, 1230.42507716, 35.07741516, 1.24970916, 1.38378016, 0
8,  SC 0.14.JPG, 38.52190316, 820.57946916, 28.64575816, 1.13063116, 0.89864716, 45.01232216, 1032.35213816, 32.13023716, 1.06011016, 0.76654316, 35.00213816, 664.25868316, 25.77321616, 1.36397516, 2.20507516,  59.79235816, 564.46469616, 23.75846616, 0.26083616, 0.11429916, 66.11186716, 1244.86434116, 35.28263516, 0.84306616, 0.64806416, 45.35507416, 1036.06201516, 32.18791716, 1.04707916, 0.72461916, 0
8,  SC 0.15.JPG, 32.95137416, 919.74749916, 30.32733916, 1.47888916, 1.95363716, 41.87351816, 1233.86046916, 35.12635016, 1.24738316, 1.11952016, 29.97244116, 798.42017716, 28.25633016, 1.67200016, 2.91983716,  59.60364616, 456.13719116, 21.35736916, 0.06781116, 0.35133216, 89.87748316, 1873.95824616, 43.28923916, 0.72769416, 0.54541616, 42.11019616, 1237.10326516, 35.17247916, 1.23755016, 1.08711416, 0
8,  SC 0.16.JPG, 42.83344316, 888.46090716, 29.80706116, 0.98494716, 0.58778016, 49.66136716, 1094.61641316, 33.08498816, 0.86366016, 0.26611016, 40.65868516, 808.14296516, 28.42785516, 1.13922716, 1.24905016,  64.01329316, 705.04056016, 26.55260016, 0.15774616, -0.20792316, 61.26268116, 1139.60953116, 33.75810316, 1.08197016, 1.52509216, 50.23150816, 1100.09419016, 33.16766816, 0.84975616, 0.22360616, 0
8,  SC 0.17.JPG, 38.07291916, 793.35330816, 28.16652816, 1.09398816, 0.89836116, 44.11171116, 995.90690116, 31.55799316, 1.06610716, 0.88002716, 34.90838416, 703.95572816, 26.53216416, 1.26706616, 1.53511716,  59.18832416, 605.95050016, 24.61606216, 0.31167016, -0.11079616, 66.25704516, 1292.04163716, 35.94498116, 0.92776616, 0.91683016, 44.51377916, 1000.22416516, 31.62632116, 1.05095916, 0.82801116, 0
8,  SC 0.18.JPG, 32.58242316, 888.65828216, 29.81037216, 1.53679416, 2.26094616, 40.57682616, 1148.65901816, 33.89187216, 1.31428716, 1.50011716, 28.37384816, 705.38608116, 26.55910516, 1.79246316, 3.58372816,  57.09550316, 455.42238816, 21.34062816, 0.24486116, 0.68519616, 87.81233716, 1858.49234116, 43.11023516, 0.57141016, 0.17878816, 40.82796316, 1154.56108916, 33.97883316, 1.30451916, 1.45982116, 0
8,  SC 0.19.JPG, 42.90725716, 1030.38640716, 32.09963316, 1.10954816, 0.92729716, 50.56675916, 1279.32049616, 35.76759016, 0.97504916, 0.48615616, 40.75076816, 882.22482816, 29.70227016, 1.19797716, 1.43374516,  64.75107916, 552.88260516, 23.51345616, 0.01357716, -0.48737216, 65.93034616, 1081.70423616, 32.88927216, 1.18368616, 1.86787516, 51.00038916, 1277.65847816, 35.74434916, 0.96748816, 0.47499516, 0
8,  SC 0.2.JPG, 38.62331416, 843.68508716, 29.04625816, 1.18380316, 1.19547216, 45.82178316, 1030.01492216, 32.09384616, 1.06029916, 0.81309316, 33.52225316, 670.87907216, 25.90133316, 1.41439316, 2.23045516,  55.27667416, 432.30322016, 20.79190316, 0.55092716, 0.72458716, 78.80518516, 1622.78953516, 40.28386216, 0.79854816, 0.40363016, 46.10316016, 1033.03779116, 32.14090516, 1.04812716, 0.77692716, 0
8,  SC 0.20.JPG, 35.83309416, 738.43742916, 27.17420516, 1.09130016, 0.69274816, 42.95887616, 912.11880916, 30.20130516, 0.96024816, 0.41720316, 33.96789416, 651.33730416, 25.52131116, 1.25353616, 1.83026016,  61.80483516, 499.22837116, 22.34341916, 0.04960016, -0.26171316, 72.42196916, 1148.37312816, 33.88765516, 0.85990216, 0.75328216, 43.30559316, 918.16619116, 30.30125716, 0.94978716, 0.39128016, 0
8,  SC 0.3.JPG, 30.40988116, 726.67911116, 26.95698616, 1.34249116, 1.46830416, 37.70797216, 945.25161316, 30.74494516, 1.10819216, 0.66694716, 26.47090616, 584.73163216, 24.18122516, 1.56351016, 2.51639616,  56.33358016, 513.33589416, 22.65691716, 0.16569416, 0.43011716, 87.89983316, 1993.24997516, 44.64582816, 0.57655616, 0.09360516, 38.00847416, 954.90733716, 30.90157516, 1.09868116, 0.63625216, 0
8,  SC 0.4.JPG, 33.34267516, 855.81648816, 29.25434116, 1.47545916, 2.23276816, 42.20317216, 1136.44651416, 33.71122216, 1.22000016, 1.29701816, 31.09181016, 774.85785416, 27.83626916, 1.59118316, 2.74583516,  60.04952016, 459.27936416, 21.43080416, -0.09446616, 0.22937416, 85.65468216, 1636.29317416, 40.45112116, 0.72252916, 0.67330316, 42.56396016, 1145.37287216, 33.84335816, 1.20455616, 1.23733016, 0
8,  SC 0.5.JPG, 38.34217016, 903.01939216, 30.05028116, 1.32983316, 1.81276616, 45.14735516, 1105.64978516, 33.25131316, 1.24513916, 1.49454316, 35.80394116, 783.92735316, 27.99870316, 1.41829916, 2.12958616,  60.79989916, 450.96415616, 21.23591716, 0.03557616, -0.39877516, 69.12321716, 1146.43642216, 33.85906716, 0.94649216, 0.89732016, 45.46118916, 1110.75071916, 33.32792716, 1.22773716, 1.43462516, 0
8,  SC 0.6.JPG, 40.79850016, 851.22885116, 29.17582616, 1.06781616, 0.80235916, 47.39934716, 1067.84113816, 32.67783916, 0.98853616, 0.61828116, 37.80899416, 735.38122516, 27.11791316, 1.27798916, 1.84335916,  61.69293016, 609.90547116, 24.69626416, 0.24099816, -0.24869116, 63.65429316, 1105.07032916, 33.24259816, 0.92310416, 0.97841116, 47.84292816, 1069.99060416, 32.71071116, 0.97685816, 0.58692916, 0
8,  SC 0.7.JPG, 38.43090916, 921.41953416, 30.35489316, 1.36432116, 1.80993216, 45.28021116, 1119.00361316, 33.45151116, 1.23809416, 1.28718516, 34.76841516, 786.45363516, 28.04378116, 1.54554616, 2.61202216,  58.42119216, 421.79841316, 20.53773116, 0.27660916, -0.10786216, 73.20565916, 1393.29133416, 37.32681816, 0.91176116, 0.63986516, 45.53496316, 1123.59730616, 33.52010316, 1.22588716, 1.24699716, 0
8,  SC 0.8.JPG, 34.85334516, 974.82055816, 31.22211616, 1.43055716, 1.76584316, 42.18307616, 1231.55483616, 35.09351616, 1.28464316, 1.31081916, 30.13441116, 780.04949116, 27.92936616, 1.68673716, 3.05947016,  56.79309716, 537.33824416, 23.18055716, 0.36543616, 0.23791516, 87.79570116, 1916.19164316, 43.77432616, 0.62232916, 0.08138316, 42.55435916, 1236.21354816, 35.15982916, 1.26884716, 1.25766016, 0
8,  SC 0.9.JPG, 29.99273116, 784.20584816, 28.00367616, 1.65288316, 2.86234316, 36.90239816, 1019.80680716, 31.93441416, 1.42664116, 1.93890216, 26.92505916, 603.23997216, 24.56094416, 1.76015416, 3.52218016,  59.77245716, 603.22451916, 24.56062916, 0.06586016, 0.05360116, 82.20282216, 1554.39833916, 39.42585916, 0.51084816, 0.35091116, 37.28106716, 1026.93580816, 32.04583916, 1.41142316, 1.87044216, 0
8,  SC 1.1.JPG, 28.16970516, 656.03930116, 25.61326416, 1.71090616, 3.17257216, 41.31426116, 891.18278016, 29.85268516, 1.23264316, 1.39329016, 19.30594316, 422.25021116, 20.54872816, 2.24547116, 6.42849716,  50.56590416, 159.75425716, 12.63939316, -0.02626216, 0.78700016, 150.07494116, 2000.73900016, 44.72962116, -0.04047716, -0.58566316, 41.71294716, 906.99017016, 30.11627716, 1.21537316, 1.31026116, 1
8,  SC 1.10.JPG, 46.96424016, 1115.90527516, 33.40516816, 1.19235616, 1.19130616, 57.39192316, 1266.49184616, 35.58780516, 1.02762216, 0.70880916, 37.30026816, 898.76465216, 29.97940416, 1.42311016, 2.03282016,  49.79317416, 211.79058116, 14.55302716, 0.40659216, 0.48793716, 105.95059716, 2035.92078916, 45.12117916, 0.37189616, -0.64106816, 57.89637316, 1277.55188316, 35.74285816, 1.00897516, 0.65593716, 1
8,  SC 1.11.JPG, 32.11625916, 742.13174516, 27.24209516, 1.46408216, 2.03094016, 46.92673116, 984.27407616, 31.37314316, 1.10984616, 1.02142016, 21.82026716, 534.94903716, 23.12896516, 2.06122916, 5.12143916,  50.61519016, 171.88021416, 13.11030916, 0.32068816, 0.96902316, 154.50452816, 2273.47015616, 47.68092016, -0.18496816, -0.76254116, 47.18824616, 987.07717216, 31.41778416, 1.09862016, 0.98341216, 1
8,  SC 1.12.JPG, 28.11517116, 808.68972016, 28.43747016, 2.07608916, 5.74151216, 39.14595616, 1040.00477916, 32.24910516, 1.55004516, 2.88433116, 20.55288216, 504.36647016, 22.45810516, 2.44772216, 8.07688916,  52.52135916, 220.23097316, 14.84018116, 0.10648416, 0.35057616, 135.61367416, 1958.55894116, 44.25560916, 0.13498916, -0.56690416, 39.49834816, 1052.08651516, 32.43588316, 1.52986216, 2.78826716, 1
8,  SC 1.13.JPG, 34.89170916, 911.38483616, 30.18915116, 1.32040816, 1.48067816, 48.38694816, 1264.10187916, 35.55421016, 1.06880916, 0.78390816, 30.92323216, 847.86773616, 29.11816816, 1.64246516, 2.88001416,  57.57686516, 256.55685916, 16.01739216, -0.05288416, -0.12047016, 116.79682816, 1885.13367916, 43.41812616, 0.40977816, -0.33330116, 48.63866816, 1270.26498716, 35.64077716, 1.05498816, 0.74040216, 1
8,  SC 1.14.JPG, 51.01912416, 1156.31200316, 34.00458816, 1.04116416, 0.68980316, 59.40370016, 1179.28784816, 34.34076116, 0.89681816, 0.46605016, 33.82683616, 736.51238316, 27.13876216, 1.54352016, 2.56014416,  42.84533816, 119.58476216, 10.93548216, 0.19134116, 0.57672616, 120.75212816, 1991.33881416, 44.62441916, 0.06415716, -0.54948316, 60.19998416, 1210.11755016, 34.78674416, 0.87257116, 0.37890316, 1
8,  SC 1.15.JPG, 41.55673016, 1393.94445116, 37.33556616, 1.36310016, 1.39462916, 55.87359616, 1754.11462916, 41.88215216, 1.08252616, 0.60351316, 36.05130816, 1212.30367216, 34.81815116, 1.55196116, 2.06471116,  56.50997016, 237.70066116, 15.41754416, -0.05118516, -0.23040316, 115.27142716, 1972.08293716, 44.40814016, 0.48931116, -0.24041316, 56.14440116, 1760.24304416, 41.95525016, 1.07136616, 0.56938716, 1
8,  SC 1.16.JPG, 29.92105616, 823.60229616, 28.69847216, 1.69981716, 2.90508816, 41.73249916, 1053.26405416, 32.45403016, 1.25697116, 1.27651716, 20.48007916, 442.23025516, 21.02927116, 1.99402216, 4.83168116,  51.32786616, 215.08432916, 14.66575416, 0.16407416, 0.47437716, 141.12247816, 2285.67150216, 47.80869716, 0.07025716, -0.63706816, 42.19112216, 1072.19976916, 32.74446216, 1.23891116, 1.19809716, 1
8,  SC 1.17.JPG, 30.11898016, 770.77146916, 27.76277116, 1.60015716, 2.56401316, 43.36576416, 999.26339816, 31.61112816, 1.11039116, 0.89470716, 21.87476216, 440.20735816, 20.98111916, 2.03432716, 5.70379216,  53.42340716, 209.94615716, 14.48951916, -0.00987116, 0.54432716, 138.29167816, 1825.78687916, 42.72922716, 0.03464316, -0.46874216, 43.74944616, 1015.79852816, 31.87159416, 1.09804716, 0.83279816, 1
8,  SC 1.18.JPG, 36.71115916, 913.27772016, 30.22048516, 1.18520316, 0.90377016, 51.64014516, 1191.49298216, 34.51801016, 0.89706416, 0.35524416, 28.90107716, 778.12715716, 27.89493116, 1.61856716, 2.65913416,  53.65122216, 219.11915616, 14.80267416, 0.22815616, 0.11234016, 134.99226516, 2335.05230016, 48.32237916, 0.24588316, -0.70526816, 51.95549416, 1199.05963016, 34.62744016, 0.88199716, 0.30966616, 1
8,  SC 1.19.JPG, 44.52882216, 1143.07169316, 33.80934316, 1.35740216, 1.68612116, 54.53589616, 1288.85876516, 35.90067916, 1.22764716, 1.32359416, 38.89213716, 954.35760216, 30.89267916, 1.47902316, 2.21928116,  53.57014016, 222.32640816, 14.91061416, -0.20895816, -0.29202016, 91.56648716, 1492.18044116, 38.62875116, 0.61924616, -0.06616616, 54.92125016, 1297.31339716, 36.01823716, 1.21015416, 1.26596916, 1
8,  SC 1.2.JPG, 30.59354016, 775.47899616, 27.84742416, 1.66622716, 2.98951216, 44.19567016, 965.01317716, 31.06466116, 1.19204516, 1.36312816, 22.84607616, 484.68920416, 22.01565816, 2.02525916, 5.58496716,  53.24266316, 197.91479616, 14.06821916, -0.19128116, 0.17836216, 140.20278316, 1724.98091716, 41.53289016, 0.13067816, -0.42581116, 44.62514116, 984.96528316, 31.38415716, 1.17976016, 1.28074216, 1
8,  SC 1.20.JPG, 45.28685816, 1133.92455116, 33.67379616, 1.18780916, 1.10027816, 55.14272916, 1279.18859916, 35.76574616, 1.02937116, 0.69612516, 36.98472416, 889.03696616, 29.81672316, 1.39484816, 1.84129416,  51.43930516, 226.65012016, 15.05490316, 0.33599416, -0.01942916, 100.42200816, 1813.87853816, 42.58965316, 0.49992716, -0.47512116, 55.51688916, 1291.49562416, 35.93738516, 1.01432716, 0.64383116, 1
8,  SC 1.3.JPG, 33.55416516, 821.11273716, 28.65506516, 1.34875316, 1.51370916, 47.94849816, 1043.02249716, 32.29585916, 0.95465316, 0.52505416, 19.77984216, 455.50933016, 21.34266516, 1.91919716, 4.16221616,  48.96373516, 155.72569216, 12.47901016, 0.38447116, 1.02231916, 161.31744916, 2631.30810816, 51.29627816, -0.17135116, -0.80564016, 48.27049416, 1049.69022116, 32.39892316, 0.94341016, 0.49191916, 1
8,  SC 1.4.JPG, 28.27636316, 738.25480316, 27.17084516, 1.73264916, 3.21156316, 41.00058316, 1028.15575616, 32.06486816, 1.37985316, 1.88226516, 20.26349716, 506.02638416, 22.49503016, 2.22946516, 6.34739616,  52.58829216, 189.74777216, 13.77489616, 0.40682416, 0.81065516, 145.20251116, 2440.49160116, 49.40133216, 0.01045916, -0.73510216, 41.19399916, 1032.85154116, 32.13800816, 1.36949016, 1.83811716, 1
8,  SC 1.5.JPG, 27.32188016, 721.19402616, 26.85505616, 1.93751116, 4.39791816, 38.15392416, 907.70786216, 30.12819016, 1.56754816, 2.76379116, 18.24849416, 400.91123316, 20.02276816, 2.41227516, 8.07758216,  50.49718216, 200.28312016, 14.15214216, 0.10866216, 0.59928716, 146.85470516, 2255.94087316, 47.49674616, -0.02653216, -0.68458616, 38.66486616, 928.76002816, 30.47556416, 1.53320716, 2.57940416, 1
8,  SC 1.6.JPG, 29.27236016, 728.71284216, 26.99468216, 1.48440416, 1.95519616, 43.10331616, 1059.84184816, 32.55521216, 1.20267716, 1.01548916, 23.05783816, 593.03785816, 24.35236916, 1.96045916, 4.04748416,  54.17545816, 187.31804316, 13.68641816, -0.20114316, 0.26137816, 139.45854616, 1746.13066716, 41.78672816, 0.09313516, -0.57013316, 43.39853116, 1068.12449916, 32.68217416, 1.18661516, 0.96064216, 1
8,  SC 1.7.JPG, 51.42457316, 1307.69709216, 36.16209516, 1.14647516, 0.79157116, 61.75854216, 1306.32465416, 36.14311416, 0.94293516, 0.43302916, 34.97784416, 742.68877316, 27.25231716, 1.54590516, 2.55039616,  45.56640916, 138.45029516, 11.76649016, 0.15725616, 0.49071916, 119.72822316, 1848.72416016, 42.99679216, 0.16374916, -0.58319716, 62.43534016, 1341.53814016, 36.62701416, 0.92847116, 0.36710816, 1
8,  SC 1.8.JPG, 45.67458316, 1396.96826616, 37.37603916, 1.07799316, 0.43835416, 61.16216416, 1665.83827516, 40.81468216, 0.78740816, -0.19279616, 36.59513416, 1114.84758316, 33.38933316, 1.31764416, 1.23842316,  53.83705816, 209.04924816, 14.45853516, 0.12791816, -0.12115816, 124.20993516, 2369.10227616, 48.67342516, 0.39597816, -0.55905416, 61.48443316, 1678.34764516, 40.96764116, 0.77628916, -0.22145616, 1
8,  SC 1.9.JPG, 39.81027716, 1030.76992016, 32.10560616, 1.45745516, 2.03782516, 49.22322916, 1167.94701916, 34.17524016, 1.30518716, 1.50468616, 35.59066416, 895.72682416, 29.92869616, 1.59868316, 2.59263816,  55.92272716, 258.06306416, 16.06434116, -0.13281016, -0.31829916, 92.30365016, 1450.77151116, 38.08899516, 0.65656316, 0.12664316, 49.57360016, 1180.57025516, 34.35942716, 1.29296216, 1.45815016, 1
8,  SC 2.1.JPG, 43.11979616, 1231.15170616, 35.08777116, 1.39712016, 1.70259816, 55.99689016, 1303.25296416, 36.10059516, 1.17426616, 1.12129116, 26.56858616, 821.31387416, 28.65857416, 2.08106316, 4.63345716,  46.59303516, 161.64056116, 12.71379416, 0.14147316, -0.01147016, 151.25681216, 2448.91231616, 49.48648616, -0.09669016, -0.56919316, 56.67236816, 1325.64267216, 36.40937616, 1.14708816, 1.01813916, 2
8,  SC 2.10.JPG, 47.94550516, 1378.53236416, 37.12859216, 1.21924716, 0.91975216, 65.46643616, 1401.31581916, 37.43415316, 0.97103116, 0.44541916, 28.13565516, 881.95026716, 29.69764716, 1.82785516, 3.34816316,  46.95355116, 141.91259816, 11.91270716, 0.15631316, -0.02965816, 162.98787316, 2632.66727116, 51.30952416, -0.29323916, -0.70236816, 65.95844816, 1413.17066716, 37.59216216, 0.95329216, 0.38922316, 2
8,  SC 2.11.JPG, 50.22525016, 1342.24316616, 36.63663716, 0.94054816, 0.19497216, 66.39596516, 1320.39428216, 36.33723016, 0.58506816, -0.23344316, 33.02946316, 846.83408516, 29.10041416, 1.44680816, 2.05700216,  49.32611716, 211.23298916, 14.53385716, -0.04243216, -0.45757616, 145.53453616, 2277.18810016, 47.71989216, 0.07265116, -0.64076616, 67.52310816, 1368.49778516, 36.99321316, 0.56117216, -0.31901716, 2
8,  SC 2.12.JPG, 47.24153616, 1440.20582716, 37.95004416, 1.21227116, 0.97251816, 65.88875516, 1609.23896516, 40.11532116, 0.89752916, 0.34215016, 32.41186316, 895.00225116, 29.91658816, 1.74967316, 3.37793716,  50.93403816, 214.08089316, 14.63150316, -0.14932616, -0.41593516, 146.65872416, 2113.30100316, 45.97065416, 0.08857216, -0.61454616, 66.63761816, 1630.21536616, 40.37592616, 0.87352716, 0.26494416, 2
8,  SC 2.13.JPG, 53.74524816, 1734.61347916, 41.64869116, 1.02214816, 0.32503216, 67.01208816, 1763.29166016, 41.99156716, 0.75735116, -0.07706416, 32.79570116, 950.38055716, 30.82824316, 1.70743816, 3.00837416,  47.60115816, 222.33609916, 14.91093916, 0.09362716, -0.49328816, 140.39386616, 2449.76506116, 49.49510116, 0.25250716, -0.58614716, 68.26995016, 1821.50059116, 42.67904216, 0.72447516, -0.18255016, 2
8,  SC 2.14.JPG, 51.14809316, 1556.79280716, 39.45621416, 1.08385316, 0.57323316, 61.47281116, 1573.65493016, 39.66932016, 0.85468316, 0.16527316, 30.35041016, 783.35373016, 27.98845716, 1.61872716, 2.75671116,  46.51634516, 231.65073816, 15.22007716, 0.31470416, -0.19794716, 136.48855316, 2884.87228416, 53.71100716, 0.24422116, -0.75244116, 62.95763216, 1656.22614516, 40.69675816, 0.82190616, 0.04037116, 2
8,  SC 2.15.JPG, 54.84436616, 1685.32476316, 41.05270716, 0.99457916, 0.21575416, 68.23092516, 1568.37522616, 39.60271716, 0.64258116, -0.26854916, 33.82326016, 766.58716316, 27.68731116, 1.48189016, 2.26744016,  47.61977716, 204.05911016, 14.28492616, 0.07331516, -0.48564216, 136.52586816, 2170.54763816, 46.58913616, 0.24372816, -0.57400916, 69.43876116, 1648.50086616, 40.60173516, 0.63953716, -0.32361516, 2
8,  SC 2.16.JPG, 53.08442516, 1644.86957316, 40.55699216, 1.07833416, 0.56213416, 72.74804716, 1629.18778016, 40.36319816, 0.60363816, -0.33795116, 35.77716016, 955.04701316, 30.90383516, 1.41140916, 1.83739816,  50.67505016, 205.77740116, 14.34494316, -0.13139116, -0.51107716, 146.13969816, 2238.32534916, 47.31094316, 0.06021016, -0.66151416, 73.55272716, 1665.75791916, 40.81369816, 0.59877216, -0.35933916, 2
8,  SC 2.17.JPG, 44.80308616, 1263.56123916, 35.54660716, 1.19802216, 0.81003216, 57.71244216, 1291.02583616, 35.93084816, 1.04105116, 0.55650616, 25.27189316, 798.05765016, 28.24991416, 1.89597216, 3.56677816,  44.35705716, 122.59061216, 11.07206416, 0.19228516, 0.26083516, 162.47456016, 2717.50218116, 52.12966716, -0.40464116, -0.52811516, 58.26544116, 1302.81801716, 36.09457016, 1.01445716, 0.47658016, 2
8,  SC 2.18.JPG, 51.04372816, 1742.01017716, 41.73739516, 1.22593216, 1.02749516, 68.70707816, 1779.80123416, 42.18769116, 0.83912716, 0.21935316, 35.69918816, 1121.90286116, 33.49481816, 1.72484216, 3.22728716,  51.02899716, 221.68741216, 14.88917116, -0.08249916, -0.44009116, 140.36269316, 2297.61691316, 47.93346316, 0.11593316, -0.48136716, 69.51024216, 1821.40298016, 42.67789816, 0.82324816, 0.15330316, 2
8,  SC 2.19.JPG, 56.71835016, 2158.17232216, 46.45613316, 1.11355316, 0.48228616, 73.35985516, 2128.15480316, 46.13192816, 0.80288916, -0.09169416, 37.50425616, 1267.11713016, 35.59658916, 1.68615516, 2.62553516,  49.42142516, 202.86694016, 14.24313716, -0.05858016, -0.47938216, 139.74373216, 2129.74941416, 46.14920816, 0.05234616, -0.48626916, 74.15606216, 2165.61760116, 46.53619716, 0.78765716, -0.14060016, 2
8,  SC 2.2.JPG, 50.91433116, 1599.20932916, 39.99011516, 1.09514516, 0.53299916, 64.53068816, 1639.90016016, 40.49568116, 0.75641616, -0.04096216, 33.81910116, 844.86652016, 29.06658816, 1.67037716, 3.31572116,  50.40171816, 252.36116216, 15.88587916, 0.04688616, -0.57593216, 130.35713516, 2304.27484416, 48.00286316, 0.44708416, -0.34373416, 65.52365216, 1696.95861616, 41.19415816, 0.74347616, -0.10460416, 2
8,  SC 2.20.JPG, 54.69265816, 1537.41953116, 39.20994216, 0.80412616, -0.24525616, 69.88591816, 1483.91682216, 38.52164116, 0.66936616, -0.20627716, 31.21129616, 1116.35043916, 33.41183116, 1.60780616, 2.30074616,  45.21837016, 162.90310216, 12.76335016, 0.51022016, 0.39759516, 161.56473716, 3350.57832316, 57.88418016, -0.34232316, -0.86045416, 70.64912316, 1498.01949916, 38.70425716, 0.63712916, -0.27314916, 2
8,  sc 2.3.JPG, 34.52376916, 645.68542416, 25.41034116, 1.23092716, 1.46872916, 43.65553716, 731.09855316, 27.03883416, 0.98857316, 0.85243616, 25.94647616, 451.88382616, 21.25755916, 1.48573116, 2.54649516,  50.01667516, 251.02152916, 15.84365916, 0.33013916, 0.25041116, 120.02825816, 1813.58860516, 42.58624916, 0.31660116, -0.48598316, 44.18960616, 746.51687416, 27.32246116, 0.97390516, 0.77598016, 2
